timestamp,open,high,low,close,volume
2025-05-16 04:54:00,2572.00,2573.86,2571.47,2572.18,4194.966
2025-05-16 04:57:00,2572.17,2573.36,2570.18,2573.17,3570.233
2025-05-16 05:00:00,2573.17,2578.80,2573.17,2578.44,9275.655
2025-05-16 05:03:00,2578.45,2579.85,2577.00,2579.75,5063.832
2025-05-16 05:06:00,2579.75,2580.18,2574.26,2575.70,6831.831
2025-05-16 05:09:00,2575.71,2578.12,2574.74,2575.46,3452.933
2025-05-16 05:12:00,2575.46,2577.35,2573.77,2576.70,2807.824
2025-05-16 05:15:00,2576.70,2581.51,2576.33,2581.51,6101.474
2025-05-16 05:18:00,2581.53,2587.85,2581.53,2585.50,18486.057
2025-05-16 05:21:00,2585.50,2591.59,2585.22,2590.64,21067.398
2025-05-16 05:24:00,2590.64,2591.74,2586.26,2587.00,11621.121
2025-05-16 05:27:00,2587.00,2588.40,2586.29,2587.53,4699.738
2025-05-16 05:30:00,2587.54,2587.54,2582.14,2582.93,8497.249
2025-05-16 05:33:00,2582.93,2586.45,2582.57,2586.24,10635.969
2025-05-16 05:36:00,2586.24,2594.48,2585.32,2586.37,15068.188
2025-05-16 05:39:00,2586.33,2587.87,2584.79,2586.34,8690.963
2025-05-16 05:42:00,2586.34,2594.72,2586.01,2594.29,9958.482
2025-05-16 05:45:00,2594.29,2594.61,2589.43,2589.43,15401.183
2025-05-16 05:48:00,2589.43,2594.02,2589.21,2591.64,13293.730
2025-05-16 05:51:00,2591.64,2593.26,2590.00,2590.00,3660.663
2025-05-16 05:54:00,2590.01,2595.18,2587.47,2593.60,11643.910
2025-05-16 05:57:00,2593.60,2596.09,2592.00,2593.53,9970.082
2025-05-16 06:00:00,2593.53,2596.37,2590.01,2591.47,11363.814
2025-05-16 06:03:00,2591.47,2597.80,2590.00,2590.16,11957.478
2025-05-16 06:06:00,2590.15,2591.40,2585.81,2591.33,10625.414
2025-05-16 06:09:00,2591.34,2592.49,2589.53,2591.03,4537.687
2025-05-16 06:12:00,2591.04,2591.39,2588.05,2589.00,3623.709
2025-05-16 06:15:00,2588.99,2597.37,2588.99,2593.64,9139.420
2025-05-16 06:18:00,2593.64,2599.24,2593.51,2596.46,10903.706
2025-05-16 06:21:00,2596.47,2597.29,2593.32,2596.12,4803.838
2025-05-16 06:24:00,2596.13,2598.00,2592.62,2595.01,4502.391
2025-05-16 06:27:00,2595.01,2596.99,2592.69,2593.35,5565.417
2025-05-16 06:30:00,2593.36,2598.38,2593.08,2597.02,5687.691
2025-05-16 06:33:00,2597.01,2599.68,2595.02,2595.43,7383.133
2025-05-16 06:36:00,2595.42,2596.18,2591.25,2593.63,6629.128
2025-05-16 06:39:00,2593.62,2595.18,2590.35,2595.01,5703.057
2025-05-16 06:42:00,2595.01,2595.43,2592.75,2593.16,2854.036
2025-05-16 06:45:00,2593.17,2597.59,2592.08,2596.20,5018.585
2025-05-16 06:48:00,2596.20,2599.56,2596.20,2596.49,6740.806
2025-05-16 06:51:00,2596.50,2597.59,2594.05,2594.05,4690.183
2025-05-16 06:54:00,2594.05,2596.50,2594.05,2596.07,3461.840
2025-05-16 06:57:00,2596.07,2597.09,2593.76,2596.45,3154.364
2025-05-16 07:00:00,2596.46,2597.00,2586.24,2587.76,12222.287
2025-05-16 07:03:00,2587.75,2593.98,2586.23,2590.90,8536.004
2025-05-16 07:06:00,2590.90,2590.99,2583.00,2584.21,14887.448
2025-05-16 07:09:00,2584.21,2587.41,2583.08,2586.00,9761.258
2025-05-16 07:12:00,2585.99,2588.82,2584.87,2588.79,3680.457
2025-05-16 07:15:00,2588.80,2590.00,2586.73,2589.82,4574.803
2025-05-16 07:18:00,2589.84,2617.00,2588.44,2610.08,55359.319
2025-05-16 07:21:00,2610.09,2619.39,2604.00,2605.42,56973.259
2025-05-16 07:24:00,2605.41,2607.67,2602.00,2602.92,19088.227
2025-05-16 07:27:00,2602.92,2608.14,2600.00,2608.14,14626.387
2025-05-16 07:30:00,2608.13,2609.92,2602.39,2609.43,18056.734
2025-05-16 07:33:00,2609.43,2611.26,2602.52,2604.56,12040.760
2025-05-16 07:36:00,2604.56,2608.40,2603.31,2604.42,6941.631
2025-05-16 07:39:00,2604.42,2604.42,2597.72,2597.75,10446.787
2025-05-16 07:42:00,2597.75,2598.87,2594.27,2595.59,13805.398
2025-05-16 07:45:00,2595.59,2603.17,2594.21,2602.50,26795.811
2025-05-16 07:48:00,2602.50,2605.91,2602.28,2604.79,8801.086
2025-05-16 07:51:00,2604.78,2604.78,2599.74,2602.49,6093.130
2025-05-16 07:54:00,2602.49,2603.34,2599.22,2600.25,7897.551
2025-05-16 07:57:00,2600.24,2601.16,2598.86,2600.50,5794.001
2025-05-16 08:00:00,2600.51,2602.24,2595.34,2598.99,15369.027
2025-05-16 08:03:00,2598.99,2599.66,2594.09,2595.41,11578.860
2025-05-16 08:06:00,2595.41,2604.65,2595.30,2603.98,9651.832
2025-05-16 08:09:00,2604.00,2604.14,2600.36,2600.81,7476.146
2025-05-16 08:12:00,2600.81,2601.45,2596.88,2596.89,6467.552
2025-05-16 08:15:00,2596.88,2597.66,2586.27,2589.12,26035.716
2025-05-16 08:18:00,2589.12,2592.72,2573.07,2577.27,36768.662
2025-05-16 08:21:00,2577.27,2579.45,2568.64,2570.05,82153.172
2025-05-16 08:24:00,2570.05,2572.64,2563.33,2568.08,51155.421
2025-05-16 08:27:00,2568.07,2568.07,2557.05,2567.63,50185.760
2025-05-16 08:30:00,2567.64,2570.00,2562.56,2570.00,17497.198
2025-05-16 08:33:00,2570.00,2573.36,2568.10,2569.56,17870.926
2025-05-16 08:36:00,2569.55,2572.87,2558.68,2561.14,16975.382
2025-05-16 08:39:00,2561.14,2562.87,2556.65,2560.13,23391.200
2025-05-16 08:42:00,2560.12,2568.80,2560.00,2568.05,14552.649
2025-05-16 08:45:00,2568.05,2571.08,2564.62,2567.09,10908.180
2025-05-16 08:48:00,2567.08,2568.85,2562.11,2566.37,8700.791
2025-05-16 08:51:00,2566.39,2574.18,2566.20,2572.33,10053.046
2025-05-16 08:54:00,2572.34,2575.00,2570.39,2571.84,10605.633
2025-05-16 08:57:00,2571.84,2574.00,2571.83,2572.48,6089.466
2025-05-16 09:00:00,2572.48,2576.99,2570.48,2576.12,14812.171
2025-05-16 09:03:00,2576.11,2584.28,2574.65,2582.24,40891.140
2025-05-16 09:06:00,2582.25,2604.84,2580.72,2604.07,82410.918
2025-05-16 09:09:00,2604.06,2607.98,2594.69,2595.36,41944.028
2025-05-16 09:12:00,2595.35,2601.98,2595.17,2597.95,21706.908
2025-05-16 09:15:00,2597.95,2606.77,2593.25,2602.14,27120.186
2025-05-16 09:18:00,2602.15,2606.49,2601.04,2605.54,9135.566
2025-05-16 09:21:00,2605.54,2608.74,2602.29,2603.87,13324.326
2025-05-16 09:24:00,2603.86,2610.24,2600.80,2610.24,14121.652
2025-05-16 09:27:00,2610.23,2613.04,2607.72,2608.54,17704.534
2025-05-16 09:30:00,2608.55,2615.00,2608.32,2613.75,15239.632
2025-05-16 09:33:00,2613.75,2616.88,2604.55,2605.03,24957.951
2025-05-16 09:36:00,2605.04,2607.86,2602.54,2607.00,16691.783
2025-05-16 09:39:00,2607.00,2613.91,2606.69,2611.19,14599.810
2025-05-16 09:42:00,2611.19,2612.79,2607.47,2608.10,6472.686
2025-05-16 09:45:00,2608.09,2614.54,2608.09,2612.64,7601.184
2025-05-16 09:48:00,2612.64,2614.60,2611.00,2611.00,6549.044
2025-05-16 09:51:00,2611.00,2611.71,2608.05,2609.74,7476.751
2025-05-16 09:54:00,2609.74,2614.00,2609.44,2612.58,5691.970
2025-05-16 09:57:00,2612.57,2613.20,2610.00,2610.43,3860.886
2025-05-16 10:00:00,2610.44,2611.50,2605.32,2607.80,14169.480
2025-05-16 10:03:00,2607.79,2612.39,2604.81,2610.86,10922.618
2025-05-16 10:06:00,2610.85,2611.46,2606.11,2607.23,6837.398
2025-05-16 10:09:00,2607.24,2623.14,2605.55,2622.02,18077.515
2025-05-16 10:12:00,2620.30,2626.00,2616.30,2616.41,46214.083
2025-05-16 10:15:00,2616.42,2620.00,2615.00,2615.88,20169.766
2025-05-16 10:18:00,2615.88,2619.46,2615.00,2617.31,10018.949
2025-05-16 10:21:00,2617.31,2619.30,2614.28,2618.96,10949.638
2025-05-16 10:24:00,2618.96,2618.97,2611.35,2614.02,11268.586
2025-05-16 10:27:00,2614.02,2614.02,2610.37,2611.35,9396.373
2025-05-16 10:30:00,2611.35,2622.47,2610.61,2622.21,17938.798
2025-05-16 10:33:00,2622.21,2623.19,2618.73,2619.89,8805.532
2025-05-16 10:36:00,2619.88,2623.88,2619.76,2620.97,8715.716
2025-05-16 10:39:00,2620.97,2626.00,2620.97,2622.69,15713.521
2025-05-16 10:42:00,2622.69,2623.00,2619.72,2620.56,5477.095
2025-05-16 10:45:00,2620.56,2625.74,2618.67,2623.87,11749.103
2025-05-16 10:48:00,2623.87,2624.80,2620.00,2620.61,7227.161
2025-05-16 10:51:00,2620.60,2621.75,2619.40,2621.70,4700.083
2025-05-16 10:54:00,2621.70,2627.65,2620.41,2626.49,13764.656
2025-05-16 10:57:00,2626.49,2626.50,2622.56,2624.04,5980.084
2025-05-16 11:00:00,2624.05,2626.98,2622.87,2626.51,9844.259
2025-05-16 11:03:00,2626.52,2628.99,2624.70,2625.06,17162.790
2025-05-16 11:06:00,2625.06,2626.40,2620.63,2623.58,15631.982
2025-05-16 11:09:00,2623.58,2632.00,2622.95,2629.00,17328.884
2025-05-16 11:12:00,2628.99,2633.00,2627.82,2629.12,25753.242
2025-05-16 11:15:00,2629.13,2630.97,2626.81,2629.39,10127.948
2025-05-16 11:18:00,2629.39,2640.00,2629.19,2638.92,46599.645
2025-05-16 11:21:00,2638.92,2648.68,2632.19,2632.62,60566.069
2025-05-16 11:24:00,2632.63,2632.70,2624.28,2629.40,25249.908
2025-05-16 11:27:00,2629.41,2630.34,2623.60,2623.99,15572.755
2025-05-16 11:30:00,2623.98,2626.34,2615.31,2621.53,41916.336
2025-05-16 11:33:00,2621.53,2627.70,2621.52,2624.61,14777.983
2025-05-16 11:36:00,2624.61,2625.60,2622.01,2623.88,7090.568
2025-05-16 11:39:00,2623.89,2626.00,2620.62,2622.08,11477.918
2025-05-16 11:42:00,2622.08,2622.08,2616.00,2616.38,15086.279
2025-05-16 11:45:00,2616.39,2623.54,2616.39,2622.12,12835.992
2025-05-16 11:48:00,2622.12,2623.81,2620.01,2623.11,6436.181
2025-05-16 11:51:00,2623.10,2624.96,2620.48,2623.13,7649.988
2025-05-16 11:54:00,2623.12,2623.60,2619.01,2619.74,7465.360
2025-05-16 11:57:00,2619.74,2620.62,2617.96,2620.00,5592.593
2025-05-16 12:00:00,2620.00,2621.43,2611.44,2614.77,25342.283
2025-05-16 12:03:00,2614.78,2621.24,2614.55,2620.46,9934.094
2025-05-16 12:06:00,2620.46,2622.39,2615.03,2616.52,15714.310
2025-05-16 12:09:00,2616.52,2617.85,2613.77,2614.01,8367.791
2025-05-16 12:12:00,2614.01,2616.07,2612.78,2614.53,5775.482
2025-05-16 12:15:00,2614.53,2614.53,2604.06,2609.21,41103.613
2025-05-16 12:18:00,2609.22,2612.42,2608.40,2609.54,14297.243
2025-05-16 12:21:00,2609.53,2609.60,2597.00,2600.55,37649.976
2025-05-16 12:24:00,2600.55,2603.14,2591.08,2598.09,26000.673
2025-05-16 12:27:00,2598.09,2602.55,2597.91,2598.18,12680.654
2025-05-16 12:30:00,2598.17,2602.94,2597.92,2601.74,11669.287
2025-05-16 12:33:00,2601.73,2607.27,2600.22,2606.65,16645.859
2025-05-16 12:36:00,2606.65,2607.57,2602.45,2603.24,11898.163
2025-05-16 12:39:00,2603.24,2607.00,2602.22,2603.14,6484.196
